LocMailCnt,count,timestamp,gear,tsns.hasTemp,tsns.temp,Gyro.hasTemp,Gryo.temp,Gyro.hasX,Gyro.x,Gyro.hasY,Gyro.y,Gyro.hasZ,Gyro.z,Gsns.hasTemp,Gsns.temp,Gsns.hasX,Gsns.x,Gsns.hasY,Gsns.y,Gsns.hasZ,Gsns.z,Pls.cycleTime,Pls.cycleCount,Pls.pulseCount
13215,173,1326376,1,0,0,1,34,1,28.600012,1,-137.200058,1,-6.800004,0,0,1,-420.595673,1,-2855.371094,1,16231.2334,65279,1,1
13216,174,1326479,1,0,0,1,34,1,8.200004,1,-146.800049,1,-34.400013,0,0,1,-501.394897,1,-2780.571777,1,16080.23633,0,0,0
13216,174,1326479,1,0,0,1,34,1,-20.00001,1,-84.40004,1,-64.800026,0,0,1,-626.993591,1,-2781.571777,1,16163.03516,65587,1,1
13217,175,1326578,1,0,0,1,34,1,-28.600012,1,-86.600037,1,-90.000038,0,0,1,-837.191406,1,-2807.371582,1,16008.63574,65792,1,1
13217,175,1326578,1,0,0,1,34,1,-34.800014,1,-185.40007,1,-27.00001,0,0,1,-1010.589722,1,-2812.77124,1,15829.83691,65996,1,1
13218,176,1326677,1,0,0,1,34,1,18.400007,1,-91.200043,1,58.400024,0,0,1,-870.391235,1,-2927.77002,1,16166.23633,0,0,0
13218,176,1326677,1,0,0,1,34,1,36.000015,1,-98.000046,1,161.600067,0,0,1,-996.789795,1,-2747.171875,1,16282.63379,66227,1,1
13219,177,1326779,1,0,0,1,34,1,49.800022,1,-5.200003,1,200.600082,0,0,1,-963.990112,1,-2871.970703,1,16090.43652,66457,1,1
13219,177,1326779,1,0,0,1,34,1,-10.400004,1,90.40004,1,170.200058,0,0,1,-839.791443,1,-2771.571777,1,16094.23535,66713,1,1
13220,178,1326877,1,0,0,1,34,1,-28.60001,1,50.20002,1,126.20005,0,0,1,-560.79425,1,-2763.371826,1,15756.63867,0,0,0
13220,178,1326877,1,0,0,1,34,1,52.000019,1,-12.000005,1,119.000061,0,0,1,-557.79425,1,-2673.172607,1,16002.63574,67020,1,1
13221,179,1326981,1,0,0,1,34,1,92.000038,1,-60.000023,1,126.60006,0,0,1,-728.992554,1,-2756.771973,1,16117.23633,67276,1,1
13221,179,1326981,1,0,0,1,34,1,99.800041,1,41.600021,1,130.800049,0,0,1,-923.99054,1,-2871.170654,1,16044.63672,67532,1,1
13222,180,1327078,1,0,0,1,34,1,92.800034,1,-1.2,1,155.600082,0,0,1,-714.592651,1,-2716.972168,1,16011.83691,0,0,0
13222,180,1327078,1,0,0,1,34,1,59.600021,1,-118.800056,1,171.200058,0,0,1,-790.791992,1,-2806.771484,1,16041.43555,67635,1,1
13223,181,1327179,1,0,0,1,34,1,87.600044,1,-31.600014,1,145.800049,0,0,1,-669.793152,1,-2693.172363,1,16273.2334,67916,1,1
13223,181,1327179,1,0,0,1,34,1,108.600037,1,30.400013,1,135.200043,0,0,1,-821.791565,1,-2771.771484,1,15939.23828,68198,1,1
13224,182,1327277,1,0,0,1,34,1,109.200043,1,45.000019,1,114.000046,0,0,1,-832.191467,1,-2771.571777,1,16128.83496,0,0,0
13224,182,1327277,1,0,0,1,34,1,65.800034,1,89.800034,1,90.600037,0,0,1,-734.992493,1,-2744.971924,1,16015.83594,68556,1,1
13225,183,1327380,1,0,0,1,34,1,64.200027,1,48.600021,1,102.800034,0,0,1,-718.792664,1,-2653.772705,1,15834.43848,68812,1,1
13225,183,1327380,1,0,0,1,34,1,68.400024,1,-7.400003,1,128.000046,0,0,1,-695.792908,1,-2638.173096,1,15793.43945,69017,1,1
13226,184,1327476,1,0,0,1,34,1,143.200058,1,17.200006,1,130.600052,0,0,1,-711.992798,1,-2769.371826,1,15986.43652,0,0,0
13226,184,1327476,1,0,0,1,34,1,169.40007,1,44.800018,1,113.200058,0,0,1,-638.193481,1,-2834.970947,1,16310.63281,69094,1,1
13227,185,1327576,1,0,0,1,34,1,174.800079,1,-33.600014,1,97.000046,0,0,1,-598.393982,1,-2930.77002,1,16123.63574,0,0,1
13227,185,1327576,1,0,0,1,34,1,92.600037,1,-59.600025,1,77.600037,0,0,1,-677.593018,1,-2847.370605,1,16391.0332,69427,1,0
13228,186,1327676,1,0,0,1,34,1,-6.200003,1,-16.600006,1,83.600029,0,0,1,-714.792786,1,-2836.171143,1,16276.43262,69657,1,1
13228,186,1327676,1,0,0,1,34,1,-34.600014,1,22.400009,1,85.200035,0,0,1,-843.991394,1,-2797.571289,1,15787.83691,69862,1,1
13229,187,1327777,1,0,0,1,34,1,-12.800004,1,22.000008,1,75.600037,0,0,1,-752.392334,1,-2650.373047,1,15943.43848,0,0,1
13229,187,1327777,1,0,0,1,34,1,64.000023,1,18.800009,1,64.000023,0,0,1,-715.392761,1,-2633.572998,1,15939.83691,70220,1,0
13230,188,1327878,1,0,0,1,34,1,95.400055,1,36.400013,1,55.800022,0,0,1,-760.792175,1,-2853.970947,1,15889.23828,70399,1,1
13230,188,1327878,1,0,0,1,34,1,55.600025,1,39.000019,1,78.000031,0,0,1,-754.592285,1,-2860.970947,1,16177.63477,70630,1,1
13231,189,1327978,1,0,0,1,34,1,-15.400007,1,40.600018,1,98.400047,0,0,1,-659.39325,1,-2760.371826,1,16383.83398,0,0,0
13231,189,1327978,1,0,0,1,34,1,-73.200027,1,11.400004,1,94.600037,0,0,1,-637.193542,1,-2808.971436,1,16082.03613,70809,1,1
13232,190,1328080,1,0,0,1,34,1,-101.800041,1,-1.000001,1,97.400032,0,0,1,-568.994141,1,-2634.973145,1,16097.03613,0,0,1
13232,190,1328080,1,0,0,1,34,1,21.20001,1,-50.000023,1,97.000031,0,0,1,-615.393677,1,-2617.17334,1,15927.43848,71039,1,0
13233,191,1328182,1,0,0,1,34,1,101.000046,1,-67.800034,1,83.600037,0,0,1,-779.392029,1,-2743.972168,1,15888.03711,71372,1,1
13233,191,1328182,1,0,0,1,34,1,136.40007,1,-24.00001,1,65.000031,0,0,1,-907.590759,1,-2716.172119,1,15989.83496,71731,1,1
13234,192,1328278,1,0,0,1,34,1,141.600067,1,22.600008,1,36.600018,0,0,1,-690.792969,1,-2679.57251,1,16088.03516,0,0,1
13234,192,1328278,1,0,0,1,34,1,110.800049,1,0.4,1,66.600029,0,0,1,-769.992188,1,-2888.770508,1,15955.03711,71910,1,0
13235,193,1328375,1,0,0,1,34,1,14.600007,1,92.40004,1,66.800026,0,0,1,-734.992554,1,-2726.37207,1,16334.03418,72115,1,1
13235,193,1328375,1,0,0,1,34,1,-16.400007,1,179.200058,1,42.800018,0,0,1,-508.194794,1,-2734.37207,1,16125.23633,72268,1,1
13236,194,1328477,1,0,0,1,34,1,33.800011,1,57.000019,1,0.800001,0,0,1,-654.993347,1,-2678.57251,1,15893.23731,0,0,0
13236,194,1328477,1,0,0,1,34,1,104.400055,1,80.400032,1,-38.600018,0,0,1,-568.794189,1,-2564.57373,1,16045.03711,72601,1,1
13237,195,1328575,1,0,0,1,34,1,167.000076,1,134.000061,1,-50.600021,0,0,1,-539.994507,1,-2831.571289,1,16073.43555,0,0,1
13237,195,1328575,1,0,0,1,34,1,172.800079,1,86.200035,1,-15.000007,0,0,1,-551.194336,1,-2854.570801,1,16027.03516,72960,1,0
13238,196,1328677,1,0,0,1,34,1,47.800022,1,62.800022,1,-19.800009,0,0,1,-574.194153,1,-2644.9729,1,16057.23633,73216,1,1
13238,196,1328677,1,0,0,1,34,1,33.600014,1,41.200016,1,-37.000015,0,0,1,-705.19281,1,-2728.572021,1,16042.83496,73318,1,1
13239,197,1328779,1,0,0,1,34,1,88.800034,1,104.200043,1,-52.20002,0,0,1,-428.39563,1,-2710.572266,1,15859.03711,0,0,0
13239,197,1328779,1,0,0,1,34,1,52.20002,1,-5.000002,1,-74.000031,0,0,1,-491.195007,1,-2690.972412,1,16254.03418,73600,1,1
13240,198,1328879,1,0,0,1,34,1,89.000046,1,17.400007,1,-93.400047,0,0,1,-647.193481,1,-2785.371826,1,16253.83301,0,0,1
13240,198,1328879,1,0,0,1,34,1,61.200027,1,119.800049,1,-119.400047,0,0,1,-662.793213,1,-2828.77124,1,16246.03418,73804,1,0
13241,199,1328979,1,0,0,1,34,1,-17.000006,1,139.600067,1,-118.600044,0,0,1,-540.39447,1,-2636.9729,1,16009.23535,74112,1,1
13241,199,1328979,1,0,0,1,34,1,-65.200027,1,93.800034,1,-106.800034,0,0,1,-507.394806,1,-2678.972412,1,15966.63672,74342,1,1
13242,200,1329078,1,0,0,1,34,1,-22.200008,1,59.000027,1,-107.600037,0,0,1,-351.596436,1,-2560.174072,1,15832.03906,0,0,0
13242,200,1329078,1,0,0,1,34,1,8.800004,1,-41.800018,1,-89.40004,0,0,1,-525.594666,1,-2659.572754,1,16058.03613,74521,1,1
13243,201,1329176,1,0,0,1,34,1,73.200027,1,27.800013,1,-124.800049,0,0,1,-819.591614,1,-2765.971924,1,16240.63379,0,0,1
13243,201,1329176,1,0,0,1,34,1,66.800018,1,117.400055,1,-121.400055,0,0,1,-643.793457,1,-2822.571289,1,16257.2334,74803,1,0
13244,202,1329277,1,0,0,1,34,1,14.400006,1,62.000031,1,-99.200035,0,0,1,-754.192322,1,-2801.971436,1,16129.43457,75059,1,1
13244,202,1329277,1,0,0,1,34,1,-38.000015,1,193.400085,1,-92.000038,0,0,1,-608.193787,1,-2857.570801,1,16204.43457,75315,1,1
13245,203,1329378,1,0,0,1,34,1,-93.000038,1,259.200104,1,-105.200035,0,0,1,-483.795074,1,-2546.77417,1,16004.83789,0,0,0
13245,203,1329378,1,0,0,1,34,1,-42.200016,1,182.400085,1,-106.600044,0,0,1,-263.997314,1,-2572.373779,1,15980.63672,75315,1,1
13246,204,1329476,1,0,0,1,34,1,19.200008,1,104.200043,1,-156.000076,0,0,1,-128.398682,1,-2518.974365,1,15822.83789,0,0,1
13246,204,1329476,1,0,0,1,34,1,131.800049,1,49.800018,1,-183.800079,0,0,1,-132.198654,1,-2588.173584,1,15787.83691,75852,1,0
13247,205,1329574,1,0,0,1,34,1,164.600067,1,-111.200043,1,-167.000061,0,0,1,-383.196136,1,-2641.173096,1,16020.23731,76108,1,1
13247,205,1329574,1,0,0,1,34,1,154.600067,1,-146.400055,1,-101.600044,0,0,1,-688.992981,1,-2846.970703,1,16220.03418,76390,1,1
13248,206,1329679,1,0,0,1,34,1,56.600029,1,-160.000076,1,-13.000005,0,0,1,-491.594971,1,-2806.571289,1,16239.03418,0,0,0
13248,206,1329679,1,0,0,1,34,1,35.600018,1,-98.800034,1,-55.000023,0,0,1,-588.593994,1,-2635.173096,1,16379.23242,76390,1,1
13249,207,1329778,1,0,0,1,34,1,74.000031,1,-68.600037,1,-172.600067,0,0,1,-580.194092,1,-2699.972168,1,16243.43359,0,0,1
13249,207,1329778,1,0,0,1,34,1,146.600067,1,-108.600052,1,-208.400085,0,0,1,-833.391418,1,-2656.372803,1,15939.03711,76902,1,0
13250,208,1329876,1,0,0,1,34,1,172.800079,1,40.400021,1,-168.600067,0,0,1,-951.59021,1,-2753.371826,1,16202.23438,77158,1,1
13250,208,1329876,1,0,0,1,34,1,153.600067,1,321.80014,1,-103.000038,0,0,1,-844.591309,1,-2802.771729,1,16248.63379,77542,1,1
13251,209,1329981,1,0,0,1,34,1,93.800041,1,308.200134,1,-40.800014,0,0,1,-504.394836,1,-2778.171631,1,15912.6377,0,0,0
13251,209,1329981,1,0,0,1,34,1,-1.800002,1,178.000092,1,-2.600001,0,0,1,-239.397552,1,-2608.773438,1,15711.8418,77644,1,1
13252,210,1330076,1,0,0,1,34,1,-58.800026,1,59.400028,1,12.400005,0,0,1,-103.798943,1,-2549.773926,1,15773.43848,0,0,1
13252,210,1330076,1,0,0,1,34,1,-93.800034,1,-75.600037,1,28.60001,0,0,1,-312.196808,1,-2575.373535,1,15868.23731,77952,1,0
13253,211,1330180,1,0,0,1,34,1,2.600001,1,-209.400085,1,14.800008,0,0,1,-475.795105,1,-2561.573975,1,16079.03516,0,0,1
13253,211,1330180,1,0,0,1,34,1,155.800064,1,-234.80011,1,-17.600008,0,0,1,-701.592896,1,-2720.572021,1,16323.63477,77875,1,1
13254,212,1330277,1,0,0,1,34,1,193.600082,1,-82.40004,1,16.600006,0,0,1,-821.19165,1,-2702.572266,1,16278.83398,78438,1,0
13254,212,1330277,1,0,0,1,34,1,115.600067,1,114.000046,1,108.40004,0,0,1,-645.593384,1,-2865.17041,1,16278.63281,78566,1,1
13255,213,1330379,1,0,0,1,34,1,22.800009,1,22.600008,1,109.40004,0,0,1,-474.595123,1,-2788.171387,1,16152.03516,0,0,0
13255,213,1330379,1,0,0,1,34,1,-51.800026,1,-38.200016,1,-27.60001,0,0,1,-762.792175,1,-2546.773926,1,15883.6377,78924,1,1
13256,214,1330477,1,0,0,1,34,1,2.200001,1,136.40007,1,-151.800064,0,0,1,-981.390015,1,-2721.372314,1,16526.63281,0,0,1
13256,214,1330477,1,0,0,1,34,1,15.800007,1,329.80014,1,-205.600098,0,0,1,-339.596527,1,-2394.375488,1,15903.23926,79027,1,0
13257,215,1330576,1,0,0,1,34,1,146.800079,1,191.600082,1,-154.800049,0,0,1,-302.19693,1,-2762.771973,1,15712.23926,79232,1,1
13257,215,1330576,1,0,0,1,34,1,150.000061,1,37.200016,1,-52.600021,0,0,1,-245.997498,1,-2606.373291,1,16050.43652,79564,1,1
13258,216,1330679,1,0,0,1,34,1,63.000027,1,17.200006,1,7.400002,0,0,1,-431.595581,1,-2492.374756,1,16349.23242,0,0,0
13258,216,1330679,1,0,0,1,34,1,-55.400024,1,2.800001,1,41.20002,0,0,1,-618.393738,1,-2367.575928,1,16361.23438,79615,1,1
13259,217,1330778,1,0,0,1,34,1,-158.000061,1,7.600003,1,-15.400007,0,0,1,-508.7948,1,-2183.977539,1,16097.63477,0,0,0
13259,217,1330778,1,0,0,1,34,1,-148.200058,1,-46.000019,1,-111.800049,0,0,1,-807.391785,1,-2016.579346,1,15999.43652,79488,1,1
13260,218,1330879,1,0,0,1,34,1,-18.000008,1,102.800049,1,-187.000076,0,0,1,-660.993286,1,-1971.779785,1,16093.03711,0,0,1
13260,218,1330879,1,0,0,1,34,1,106.400047,1,300.400146,1,-156.000076,0,0,1,-615.393738,1,-2103.778564,1,16268.83398,79334,1,0
13261,219,1330981,1,0,0,1,34,1,146.200073,1,385.600159,1,-78.200035,0,0,1,-762.1922,1,-2179.577637,1,16325.23242,79360,1,1
13261,219,1330981,1,0,0,1,34,1,102.000046,1,356.400146,1,-50.400021,0,0,1,-661.793213,1,-2188.777832,1,16007.03809,79385,1,1
13262,220,1331078,1,0,0,1,34,1,125.800056,1,267.600098,1,-47.400021,0,0,1,139.39856,1,-2017.979492,1,16132.83594,0,0,0
13262,220,1331078,1,0,0,1,34,1,73.600037,1,14.200007,1,8.800004,0,0,1,72.599258,1,-2079.178711,1,15977.63672,79001,1,1
13263,221,1331178,1,0,0,1,34,1,-51.800026,1,-131.800049,1,84.40004,0,0,1,-167.598282,1,-2188.377686,1,16087.63672,0,0,1
13263,221,1331178,1,0,0,1,34,1,-63.80003,1,-338.000122,1,85.40004,0,0,1,-525.394592,1,-2058.178955,1,16097.43555,78796,1,0
13264,222,1331274,1,0,0,1,34,1,65.800026,1,-300.200134,1,40.400021,0,0,1,-1000.189819,1,-2197.977539,1,16274.0332,0,0,1
13264,222,1331274,1,0,0,1,34,1,123.400047,1,9.800003,1,-28.20001,0,0,1,-898.990784,1,-2129.578369,1,16269.23438,78592,1,0
13265,223,1331379,1,0,0,1,34,1,115.600044,1,113.800041,1,-9.200004,0,0,1,-611.793762,1,-2113.578613,1,16045.83691,78745,1,1
13265,223,1331379,1,0,0,1,34,1,127.800056,1,77.400032,1,41.600018,0,0,1,-281.797119,1,-2218.377441,1,15967.83789,78489,1,1
13266,224,1331476,1,0,0,1,34,1,54.800022,1,-20.000008,1,53.400024,0,0,1,-504.994843,1,-2226.177246,1,16409.23242,0,0,0
13266,224,1331476,1,0,0,1,34,1,17.000008,1,7.000003,1,64.600029,0,0,1,-665.993164,1,-2248.977051,1,16247.2334,78464,1,1
13267,225,1331575,1,0,0,1,34,1,-0.4,1,17.400007,1,49.600021,0,0,1,-813.591736,1,-2214.577148,1,16368.63281,0,0,1
13267,225,1331575,1,0,0,1,34,1,26.20001,1,32.400013,1,19.400007,0,0,1,-255.797394,1,-2161.177979,1,15938.6377,78105,1,0
13268,226,1331677,1,0,0,1,34,1,-18.200008,1,-24.200012,1,42.200016,0,0,1,-319.396759,1,-2132.178467,1,15925.23731,0,0,1
13268,226,1331677,1,0,0,1,34,1,48.20002,1,19.600008,1,58.400024,0,0,1,-225.797684,1,-2020.379272,1,16117.83496,78208,1,1
13269,227,1331777,1,0,0,1,34,1,95.000038,1,-121.600052,1,42.800018,0,0,1,-530.394592,1,-2351.176025,1,16423.83203,78131,1,0
13269,227,1331777,1,0,0,1,34,1,6.600003,1,-114.800041,1,27.400011,0,0,1,-728.592529,1,-2323.776367,1,16174.63477,78028,1,1
13270,228,1331876,1,0,0,1,34,1,-69.800034,1,45.800018,1,5.400002,0,0,1,-751.592346,1,-2022.379272,1,16354.43457,0,0,0
13270,228,1331876,1,0,0,1,34,1,-101.400047,1,29.000017,1,33.800018,0,0,1,-359.796356,1,-1608.783691,1,16183.03418,77593,1,1
13271,229,1331977,1,0,0,1,34,1,-174.800079,1,-157.600067,1,85.000038,0,0,1,-357.996307,1,-1559.18396,1,15995.83691,0,0,1
13271,229,1331977,1,0,0,1,34,1,-180.600082,1,-182.800079,1,143.40007,0,0,1,-380.796143,1,-1790.781738,1,16419.43164,77260,1,0
13272,230,1332076,1,0,0,1,34,1,-131.000046,1,-178.000092,1,106.600044,0,0,1,-710.392761,1,-1663.58313,1,16565.42969,76800,1,1
13272,230,1332076,1,0,0,1,34,1,-82.800041,1,-251.200119,1,36.000015,0,0,1,-765.592285,1,-1683.982788,1,16409.03125,76339,1,1
13273,231,1332179,1,0,0,1,34,1,-42.200016,1,-79.600037,1,-15.800007,0,0,1,-825.191528,1,-1472.984985,1,16061.23633,0,0,0
13273,231,1332179,1,0,0,1,34,1,30.000011,1,116.400047,1,10.400004,0,0,1,-692.99292,1,-1605.783691,1,15874.23731,76160,1,1
13274,232,1332278,1,0,0,1,34,1,6.000002,1,37.200016,1,50.20002,0,0,1,-385.996094,1,-1429.385376,1,16020.83594,0,0,1
13274,232,1332278,1,0,0,1,34,1,42.200016,1,-81.800034,1,44.200016,0,0,1,-453.995361,1,-1811.581543,1,16322.63184,75673,1,0
13275,233,1332379,1,0,0,1,34,1,65.600029,1,-158.000061,1,39.400013,0,0,1,-648.19342,1,-1659.783081,1,16377.63281,75212,1,1
13275,233,1332379,1,0,0,1,34,1,49.200016,1,30.000011,1,-11.200005,0,0,1,-740.592468,1,-1702.982788,1,16228.03418,74726,1,1
13276,234,1332478,1,0,0,1,34,1,58.200024,1,-52.200027,1,14.000006,0,0,1,-534.994568,1,-1768.181885,1,16464.43164,0,0,0
13276,234,1332478,1,0,0,1,34,1,-16.600006,1,-97.800049,1,52.800022,0,0,1,-609.59375,1,-1557.384155,1,16009.83594,74316,1,1
13277,235,1332575,1,0,0,1,34,1,3.200001,1,-24.00001,1,62.200031,0,0,1,-558.394287,1,-1712.38269,1,16331.43359,0,0,1
13277,235,1332575,1,0,0,1,34,1,87.200043,1,-26.000013,1,12.000006,0,0,1,-492.195007,1,-1567.783936,1,16276.0332,73958,1,0
13278,236,1332674,1,0,0,1,34,1,163.000061,1,-75.800034,1,-22.200008,0,0,1,-581.394104,1,-1526.384521,1,15921.63672,73676,1,1
13278,236,1332674,1,0,0,1,34,1,191.200073,1,-42.600014,1,-29.800013,0,0,1,-675.993103,1,-1686.182739,1,16138.83496,73344,1,1
13279,237,1332778,1,0,0,1,34,1,135.800049,1,52.000019,1,-24.20001,0,0,1,-776.792053,1,-1887.580688,1,16207.83398,0,0,0
13279,237,1332778,1,0,0,1,34,1,38.400017,1,38.000015,1,-15.200006,0,0,1,-609.793762,1,-1767.38208,1,16412.63281,72960,1,1
13280,238,1332878,1,0,0,1,34,1,-68.400032,1,3.600002,1,37.400017,0,0,1,-494.594971,1,-1733.582275,1,16462.23047,0,0,1
13280,238,1332878,1,0,0,1,34,1,-115.400047,1,-18.600008,1,21.400009,0,0,1,-545.394409,1,-1361.58606,1,16433.23242,72396,1,1
13281,239,1332975,1,0,0,1,34,1,-59.000027,1,-53.000023,1,-3.400001,0,0,1,-403.195923,1,-1189.187744,1,16248.0332,71782,1,0
13281,239,1332975,1,0,0,1,34,1,-73.000031,1,-131.800049,1,-43.000023,0,0,1,-669.793152,1,-1138.788452,1,16325.63379,71270,1,1
13282,240,1333073,1,0,0,1,34,1,-67.600029,1,63.200027,1,-59.800026,0,0,1,-927.590637,1,-1125.388428,1,16260.63379,0,0,1
13282,240,1333073,1,0,0,1,34,1,-124.600052,1,150.40007,1,-6.600003,0,0,1,-657.193298,1,-950.190186,1,16348.83301,70732,1,0
13283,241,1333179,1,0,0,1,34,1,-96.000038,1,-30.200012,1,12.400004,0,0,1,-543.194458,1,-953.39032,1,16078.83594,70143,1,1
13283,241,1333179,1,0,0,1,34,1,-75.000031,1,-73.800026,1,25.000011,0,0,1,-456.395386,1,-899.590759,1,16109.23438,69529,1,1
13284,242,1333276,1,0,0,1,34,1,-30.400013,1,-58.600025,1,-3.600002,0,0,1,-434.595581,1,-903.790771,1,16119.83496,0,0,1
13284,242,1333276,1,0,0,1,34,1,101.600044,1,-148.200058,1,-38.600018,0,0,1,-447.795471,1,-1048.389282,1,16099.63477,68863,1,0
13285,243,1333375,1,0,0,1,34,1,175.200058,1,-247.200089,1,-30.600014,0,0,1,-675.993103,1,-903.590759,1,16470.63086,68249,1,1
13285,243,1333375,1,0,0,1,34,1,228.800095,1,-160.800064,1,10.800004,0,0,1,-651.193359,1,-1104.588745,1,16446.23047,67788,1,1
13286,244,1333479,1,0,0,1,34,1,226.400085,1,-155.800064,1,23.00001,0,0,1,-807.391785,1,-1219.587524,1,16350.83398,0,0,0
13286,244,1333479,1,0,0,1,34,1,135.800049,1,-110.400047,1,37.600018,0,0,1,-873.191162,1,-1154.388184,1,16398.0332,67251,1,1
13287,245,1333575,1,0,0,1,34,1,121.200058,1,-23.00001,1,-28.800013,0,0,1,-1074.589111,1,-1230.987305,1,16464.42969,66611,1,1
13287,245,1333575,1,0,0,1,34,1,113.400055,1,141.000061,1,-92.40004,0,0,1,-891.390869,1,-1164.188232,1,16439.43359,66073,1,1
13288,246,1333679,1,0,0,1,34,1,41.000019,1,225.400101,1,-85.600037,0,0,1,-670.59314,1,-1260.987183,1,16200.03516,0,0,0
13288,246,1333679,1,0,0,1,34,1,35.400017,1,92.000038,1,-33.600018,0,0,1,-394.995941,1,-1114.188599,1,16511.63086,65536,1,1
13289,247,1333775,1,0,0,1,34,1,-17.400007,1,34.200012,1,55.400024,0,0,1,-252.997421,1,-1148.388306,1,16124.63477,64972,1,1
13289,247,1333775,1,0,0,1,34,1,-92.200043,1,-132.800064,1,117.600052,0,0,1,-212.997849,1,-1108.588623,1,16195.83398,64512,1,1
13290,248,1333879,1,0,0,1,34,1,-118.800041,1,-344.400146,1,78.600029,0,0,1,-592.593933,1,-1182.187866,1,16355.63281,0,0,1
13290,248,1333879,1,0,0,1,34,1,-130.40004,1,-279.80014,1,2.200001,0,0,1,-935.990417,1,-1221.187622,1,16016.83887,64025,1,0
13291,249,1333975,1,0,0,1,34,1,-158.000061,1,-160.000061,1,-69.600029,0,0,1,-948.790344,1,-1020.5896,1,16300.43457,63590,1,1
13291,249,1333975,1,0,0,1,34,1,-120.600052,1,-115.20005,1,-75.800026,0,0,1,-838.59137,1,-1190.187744,1,16418.43359,63027,1,1
13292,250,1334075,1,0,0,1,34,1,-90.600044,1,0.6,1,-52.600021,0,0,1,-757.192261,1,-1056.989258,1,16411.63281,62617,1,1
13292,250,1334075,1,0,0,1,34,1,26.00001,1,40.800018,1,-39.400021,0,0,1,-765.192139,1,-1207.387695,1,16357.03125,62259,1,1
13293,251,1334177,1,0,0,1,34,1,-9.400003,1,103.800041,1,-22.800009,0,0,1,-523.994629,1,-1238.587402,1,16685.42969,0,0,0
13293,251,1334177,1,0,0,1,34,1,25.000011,1,48.800022,1,-50.400024,0,0,1,-592.993958,1,-1162.188232,1,16026.83691,61875,1,1
13294,252,1334277,1,0,0,1,34,1,21.200008,1,-62.400032,1,-45.000015,0,0,1,-467.795258,1,-1106.188599,1,16117.63574,61491,1,1
13294,252,1334277,1,0,0,1,34,1,53.400024,1,-99.40004,1,-53.800026,0,0,1,-762.792236,1,-1170.988037,1,16423.23242,61184,1,1
13295,253,1334375,1,0,0,1,34,1,33.000011,1,37.800018,1,-54.400021,0,0,1,-806.791748,1,-1228.187378,1,16022.4375,0,0,1
13295,253,1334375,1,0,0,1,34,1,62.200024,1,-30.800014,1,-65.600021,0,0,1,-806.191772,1,-1244.58728,1,16446.63281,60748,1,0
13296,254,1334477,1,0,0,1,34,1,81.200035,1,-36.200016,1,-46.600018,0,0,1,-519.594666,1,-1108.588623,1,16148.23535,60313,1,1
13296,254,1334477,1,0,0,1,34,1,78.600037,1,-56.400021,1,2.199999,0,0,1,-365.39624,1,-1249.58728,1,16365.83301,60006,1,1
13297,255,1334572,1,0,0,1,34,1,95.200035,1,-226.600082,1,32.800014,0,0,1,-837.791443,1,-1155.988281,1,16398.83203,59699,1,1
13297,255,1334572,1,0,0,1,34,1,66.200027,1,-35.600014,1,-18.600008,0,0,1,-568.394226,1,-1193.587891,1,16374.03418,59392,1,1
13298,0,1334676,1,0,0,1,34,1,79.600037,1,-126.000053,1,-50.800026,0,0,1,-827.191528,1,-1302.186646,1,16010.43652,0,0,1
13298,0,1334676,1,0,0,1,34,1,22.200008,1,-39.400021,1,-58.400024,0,0,1,-973.590088,1,-1206.987671,1,16179.03711,59059,1,1
13299,1,1334778,1,0,0,1,34,1,110.000046,1,159.000061,1,-62.000031,0,0,1,-1152.988159,1,-1235.187256,1,16106.43457,58675,1,0
13299,1,1334778,1,0,0,1,34,1,131.800064,1,213.600067,1,-66.400032,0,0,1,-928.590393,1,-1359.386108,1,16294.43262,58291,1,1
13300,2,1334875,1,0,0,1,34,1,104.000038,1,198.800079,1,-51.200016,0,0,1,-425.39566,1,-1091.78894,1,16418.83203,58009,1,1
13300,2,1334875,1,0,0,1,34,1,60.200024,1,98.400047,1,-57.600025,0,0,1,-527.194641,1,-1173.987915,1,16147.63477,57676,1,1
13301,3,1334973,1,0,0,1,34,1,93.800049,1,87.600029,1,-53.000019,0,0,1,-156.198395,1,-1330.586426,1,16423.0332,57497,1,1
13301,3,1334973,1,0,0,1,34,1,90.200027,1,-73.200027,1,-56.600029,0,0,1,-585.394043,1,-1392.585815,1,16301.43457,57088,1,1
13302,4,1335077,1,0,0,1,34,1,95.800041,1,-158.40007,1,-41.20002,0,0,1,-921.190613,1,-1213.387573,1,16331.23242,0,0,1
13302,4,1335077,1,0,0,1,34,1,-55.600021,1,-59.400028,1,-54.800022,0,0,1,-400.395905,1,-1365.786011,1,16932.22656,56959,1,0
13303,5,1335180,1,0,0,1,34,1,-203.200089,1,-82.800041,1,-108.000053,0,0,1,-1021.389587,1,-1328.386475,1,15966.03613,56524,1,1
13303,5,1335180,1,0,0,1,34,1,-236.800079,1,96.40004,1,-142.40007,0,0,1,-596.593872,1,-975.390137,1,16254.83398,56063,1,1
13304,6,1335274,1,0,0,1,34,1,-162.000076,1,255.600113,1,-193.600098,0,0,1,-558.594238,1,-951.390259,1,16358.63281,55680,1,1
13304,6,1335274,1,0,0,1,34,1,-68.400024,1,192.200089,1,-182.600082,0,0,1,-546.994385,1,-900.790771,1,16205.0332,55526,1,1
